review_id,customer_id,product_id,rating,review_text,review_date
9306,6499,256,1,Not what I expected—too small. Returning it.,2022-04-09
9307,5430,85,3,"Poor packaging, but item is fine. 3 stars.",2025-04-24
9308,6791,831,5,Love this! Perfect for everyday use.,2023-05-07
9309,3862,1205,4,"Great product, highly recommend! Fast delivery too.",2022-01-16
9310,4210,619,5,Average quality for the price. Does the job.,2022-02-14
9311,6679,1183,4,Overpriced and underdelivers. Avoid.,2024-09-05
9312,4908,302,4,Love this! Perfect for everyday use.,2023-09-20
9313,5500,862,4,Love this! Perfect for everyday use.,2024-11-29
9314,6618,1020,2,Not what I expected—too small. Returning it.,2022-12-14
9315,2643,1031,2,"Great product, highly recommend! Fast delivery too.",2022-08-25
9316,2359,14,2,"Great product, highly recommend! Fast delivery too.",2023-01-16
9317,3712,1287,1,Broke after one use. Disappointed.,2025-02-15
9318,5228,715,2,Overpriced and underdelivers. Avoid.,2023-08-23
9319,5835,545,4,Love this! Perfect for everyday use.,2022-10-12
9320,1720,1092,4,Average quality for the price. Does the job.,2022-04-26
9321,5801,1169,2,Love this! Perfect for everyday use.,2024-01-30
9322,842,475,5,Excellent value! Will buy again.,2024-01-08
9323,6363,39,1,"Poor packaging, but item is fine. 3 stars.",2025-08-20
9324,6695,1061,2,Excellent value! Will buy again.,2025-03-01
9325,5162,64,2,Excellent value! Will buy again.,2023-07-03
9326,603,6,5,Works as advertised. Satisfied customer.,2024-06-30
9327,1561,307,4,Broke after one use. Disappointed.,2024-08-15
9328,7685,1388,4,Broke after one use. Disappointed.,2025-10-21
9329,6009,1157,2,Broke after one use. Disappointed.,2023-07-10
9330,5281,947,4,Not what I expected—too small. Returning it.,2022-11-25
9331,2549,979,4,Super comfortable and stylish.,2024-09-28
9332,1602,380,3,Average quality for the price. Does the job.,2022-06-15
9333,5096,298,1,Broke after one use. Disappointed.,2024-04-30
9334,6485,90,4,Love this! Perfect for everyday use.,2024-10-23
9335,3441,1420,2,Love this! Perfect for everyday use.,2025-11-12
9336,6255,312,2,Excellent value! Will buy again.,2024-06-30
9337,313,332,3,Average quality for the price. Does the job.,2025-01-17
9338,380,757,3,"Great product, highly recommend! Fast delivery too.",2022-07-16
9339,4405,193,1,"Poor packaging, but item is fine. 3 stars.",2022-05-15
9340,2412,704,3,Super comfortable and stylish.,2022-08-27
9341,5316,1220,1,Broke after one use. Disappointed.,2023-01-09
9342,4161,66,5,Average quality for the price. Does the job.,2025-03-29
9343,1607,855,3,Excellent value! Will buy again.,2022-07-21
9344,2610,1406,3,"Poor packaging, but item is fine. 3 stars.",2025-11-23
9345,2103,3,1,"Great product, highly recommend! Fast delivery too.",2023-08-24
9346,2785,1441,3,Overpriced and underdelivers. Avoid.,2022-01-24
9347,629,184,1,Works as advertised. Satisfied customer.,2023-12-04
9348,2125,394,1,Overpriced and underdelivers. Avoid.,2025-11-16
9349,7354,1473,3,Not what I expected—too small. Returning it.,2024-08-25
9350,2530,470,5,Super comfortable and stylish.,2025-10-12
9351,4044,174,3,"Great product, highly recommend! Fast delivery too.",2025-10-31
9352,6738,146,5,Super comfortable and stylish.,2023-03-25
9353,6178,1019,2,Super comfortable and stylish.,2025-11-18
9354,6500,487,3,Overpriced and underdelivers. Avoid.,2025-03-15
9355,4934,632,4,"Great product, highly recommend! Fast delivery too.",2022-11-16
9356,3578,1023,1,"Poor packaging, but item is fine. 3 stars.",2024-09-22
9357,5476,996,2,Overpriced and underdelivers. Avoid.,2025-08-27
9358,4219,341,1,Super comfortable and stylish.,2024-11-02
9359,3094,626,1,Excellent value! Will buy again.,2025-02-03
9360,3975,325,2,"Poor packaging, but item is fine. 3 stars.",2024-01-25
9361,2188,340,5,Broke after one use. Disappointed.,2022-09-24
9362,3193,643,2,Not what I expected—too small. Returning it.,2023-08-02
9363,4441,264,2,Broke after one use. Disappointed.,2025-02-01
9364,2493,1172,4,Super comfortable and stylish.,2024-10-12
9365,2541,1185,4,"Poor packaging, but item is fine. 3 stars.",2024-02-26
9366,5980,1479,3,"Great product, highly recommend! Fast delivery too.",2024-09-28
9367,5470,757,1,Not what I expected—too small. Returning it.,2022-10-20
9368,6159,996,2,Love this! Perfect for everyday use.,2024-03-10
9369,7461,49,5,"Poor packaging, but item is fine. 3 stars.",2023-11-14
9370,65,1121,2,"Great product, highly recommend! Fast delivery too.",2024-01-15
9371,4955,610,2,Excellent value! Will buy again.,2024-02-07
9372,6740,331,4,Overpriced and underdelivers. Avoid.,2025-03-06
9373,4316,1418,5,"Great product, highly recommend! Fast delivery too.",2025-11-08
9374,1393,1344,4,Average quality for the price. Does the job.,2023-05-10
9375,556,1015,2,Not what I expected—too small. Returning it.,2024-01-27
9376,7643,836,1,Average quality for the price. Does the job.,2025-06-17
9377,4031,1460,5,"Great product, highly recommend! Fast delivery too.",2024-10-09
9378,2650,138,3,Love this! Perfect for everyday use.,2024-12-06
9379,2864,916,4,Love this! Perfect for everyday use.,2025-07-15
9380,3589,686,5,Not what I expected—too small. Returning it.,2024-07-24
9381,1800,742,1,Works as advertised. Satisfied customer.,2022-11-06
9382,7642,97,4,Broke after one use. Disappointed.,2024-08-29
9383,7420,386,3,"Great product, highly recommend! Fast delivery too.",2023-12-09
9384,1347,647,3,Overpriced and underdelivers. Avoid.,2022-05-19
9385,5042,1276,5,Super comfortable and stylish.,2025-03-19
9386,355,525,5,Average quality for the price. Does the job.,2022-05-17
9387,7758,513,5,"Poor packaging, but item is fine. 3 stars.",2024-10-08
9388,7329,19,2,Broke after one use. Disappointed.,2025-08-06
9389,7105,1329,3,"Poor packaging, but item is fine. 3 stars.",2022-02-16
9390,2636,1303,2,Overpriced and underdelivers. Avoid.,2025-08-06
9391,2370,566,5,Super comfortable and stylish.,2022-12-25
9392,5116,58,1,Average quality for the price. Does the job.,2022-11-04
9393,6309,220,4,Broke after one use. Disappointed.,2024-08-15
9394,5622,1418,1,Love this! Perfect for everyday use.,2022-06-01
9395,3986,1104,4,Excellent value! Will buy again.,2023-04-20
9396,4961,526,2,"Poor packaging, but item is fine. 3 stars.",2024-08-16
9397,5045,370,2,Works as advertised. Satisfied customer.,2022-03-03
9398,5429,926,4,Love this! Perfect for everyday use.,2024-11-28
9399,4879,620,2,"Poor packaging, but item is fine. 3 stars.",2025-05-13
9400,2040,863,4,Super comfortable and stylish.,2023-06-01
9401,4195,1024,2,Works as advertised. Satisfied customer.,2022-05-12
9402,6597,1431,2,Super comfortable and stylish.,2022-05-17
9403,5904,857,2,Not what I expected—too small. Returning it.,2024-11-07
9404,1055,941,5,Excellent value! Will buy again.,2025-01-25
9405,6235,832,2,"Poor packaging, but item is fine. 3 stars.",2023-12-20
9406,4819,1099,2,Overpriced and underdelivers. Avoid.,2022-09-20
9407,1948,488,2,"Poor packaging, but item is fine. 3 stars.",2022-01-10
9408,7263,421,1,Super comfortable and stylish.,2024-01-02
9409,3073,1022,3,Works as advertised. Satisfied customer.,2022-12-04
9410,4400,368,1,Excellent value! Will buy again.,2024-10-27
9411,4773,6,2,Super comfortable and stylish.,2024-02-11
9412,1591,594,2,Super comfortable and stylish.,2024-11-19
9413,1344,996,4,"Great product, highly recommend! Fast delivery too.",2022-09-10
9414,2873,1208,4,Broke after one use. Disappointed.,2023-06-23
9415,2121,718,3,Overpriced and underdelivers. Avoid.,2023-12-13
9416,5870,1045,4,"Poor packaging, but item is fine. 3 stars.",2023-12-05
9417,5260,1422,3,Super comfortable and stylish.,2022-07-01
9418,296,1309,5,Works as advertised. Satisfied customer.,2023-10-01
9419,618,1137,4,Overpriced and underdelivers. Avoid.,2025-02-21
9420,7872,932,5,Not what I expected—too small. Returning it.,2025-05-21
9421,4622,646,4,Excellent value! Will buy again.,2025-07-23
9422,7236,1481,5,Love this! Perfect for everyday use.,2022-07-31
9423,6745,60,4,Not what I expected—too small. Returning it.,2023-06-24
9424,2776,1268,4,Broke after one use. Disappointed.,2024-04-03
9425,6669,3,3,Broke after one use. Disappointed.,2023-02-19
9426,2112,1071,1,Overpriced and underdelivers. Avoid.,2022-07-29
9427,2252,1300,4,Broke after one use. Disappointed.,2023-06-26
9428,4041,1070,2,Super comfortable and stylish.,2024-09-10
9429,6533,1399,4,Broke after one use. Disappointed.,2022-03-13
9430,2213,1096,4,"Poor packaging, but item is fine. 3 stars.",2022-09-14
9431,7864,1050,1,"Poor packaging, but item is fine. 3 stars.",2024-05-23
9432,6531,881,3,Super comfortable and stylish.,2025-05-07
9433,4171,823,3,Overpriced and underdelivers. Avoid.,2024-02-07
9434,4473,1162,5,Not what I expected—too small. Returning it.,2024-05-25
9435,4225,1274,5,Not what I expected—too small. Returning it.,2024-03-12
9436,3243,214,4,Not what I expected—too small. Returning it.,2025-04-05
9437,943,471,2,"Poor packaging, but item is fine. 3 stars.",2022-06-10
9438,7719,950,1,Super comfortable and stylish.,2023-04-25
9439,3648,305,5,"Great product, highly recommend! Fast delivery too.",2025-07-10
9440,412,313,2,Super comfortable and stylish.,2024-10-29
9441,1659,312,2,Not what I expected—too small. Returning it.,2024-12-11
9442,1581,868,4,Love this! Perfect for everyday use.,2025-03-26
9443,5458,328,4,Broke after one use. Disappointed.,2024-05-02
9444,2655,641,3,"Great product, highly recommend! Fast delivery too.",2023-08-02
9445,4004,104,3,Excellent value! Will buy again.,2022-03-18
9446,3937,949,5,Average quality for the price. Does the job.,2024-12-12
9447,2939,7,4,"Great product, highly recommend! Fast delivery too.",2023-12-25
9448,1596,1332,4,Overpriced and underdelivers. Avoid.,2023-12-24
9449,5090,1370,4,Broke after one use. Disappointed.,2023-01-15
9450,4130,970,4,Not what I expected—too small. Returning it.,2023-05-25
9451,857,1496,1,"Poor packaging, but item is fine. 3 stars.",2024-04-09
9452,2469,1094,3,Not what I expected—too small. Returning it.,2022-08-06
9453,3468,433,5,Not what I expected—too small. Returning it.,2023-01-15
9454,638,1186,1,Excellent value! Will buy again.,2025-01-13
9455,4603,807,3,Overpriced and underdelivers. Avoid.,2025-10-11
9456,2031,950,4,Excellent value! Will buy again.,2023-04-27
9457,5439,1417,1,Super comfortable and stylish.,2025-01-31
9458,3683,867,3,Broke after one use. Disappointed.,2025-10-10
9459,6922,1039,4,Excellent value! Will buy again.,2024-04-13
9460,1916,958,1,Super comfortable and stylish.,2024-06-16
9461,5537,1178,2,Works as advertised. Satisfied customer.,2024-01-29
9462,7900,523,5,"Poor packaging, but item is fine. 3 stars.",2024-02-03
9463,4068,691,2,Broke after one use. Disappointed.,2023-02-27
9464,2289,1445,2,Works as advertised. Satisfied customer.,2024-09-26
9465,6133,400,3,Love this! Perfect for everyday use.,2022-10-12
9466,577,1107,4,Broke after one use. Disappointed.,2023-04-17
9467,6733,1046,5,Love this! Perfect for everyday use.,2024-06-20
9468,7461,1165,2,Not what I expected—too small. Returning it.,2025-07-12
9469,4891,883,4,Super comfortable and stylish.,2025-06-15
9470,2464,532,3,Not what I expected—too small. Returning it.,2023-10-30
9471,2428,706,4,Excellent value! Will buy again.,2022-04-18
9472,6773,87,1,Excellent value! Will buy again.,2023-10-26
9473,1273,801,4,Overpriced and underdelivers. Avoid.,2022-10-28
9474,7765,23,4,Average quality for the price. Does the job.,2022-04-22
9475,6676,469,3,Excellent value! Will buy again.,2022-09-28
9476,6786,496,2,Broke after one use. Disappointed.,2023-04-30
9477,2133,901,4,Average quality for the price. Does the job.,2024-03-31
9478,4745,1095,5,Not what I expected—too small. Returning it.,2022-09-25
9479,942,128,3,Not what I expected—too small. Returning it.,2023-01-20
9480,3888,991,4,Average quality for the price. Does the job.,2023-12-06
9481,5231,891,3,Excellent value! Will buy again.,2025-04-02
9482,1653,1001,2,Love this! Perfect for everyday use.,2025-06-10
9483,3581,905,4,Average quality for the price. Does the job.,2022-05-09
9484,536,880,1,Average quality for the price. Does the job.,2023-04-18
9485,3543,541,3,Average quality for the price. Does the job.,2023-08-11
9486,6934,7,2,Super comfortable and stylish.,2024-11-16
9487,2388,928,5,Super comfortable and stylish.,2023-07-07
9488,2043,1468,5,Not what I expected—too small. Returning it.,2023-05-27
9489,1732,922,3,Excellent value! Will buy again.,2023-05-14
9490,6433,409,1,Works as advertised. Satisfied customer.,2024-09-24
9491,4047,540,2,Broke after one use. Disappointed.,2023-04-24
9492,5113,695,4,Broke after one use. Disappointed.,2024-08-15
9493,79,102,1,Works as advertised. Satisfied customer.,2022-08-04
9494,6557,69,2,"Great product, highly recommend! Fast delivery too.",2023-01-12
9495,3624,24,1,Not what I expected—too small. Returning it.,2023-03-20
9496,1977,290,4,Average quality for the price. Does the job.,2025-05-31
9497,1040,263,5,Excellent value! Will buy again.,2025-11-06
9498,7813,867,4,Super comfortable and stylish.,2024-01-17
9499,3303,976,5,Overpriced and underdelivers. Avoid.,2025-09-03
9500,7769,1162,3,Works as advertised. Satisfied customer.,2025-02-25
9501,5245,976,2,"Great product, highly recommend! Fast delivery too.",2024-04-17
9502,7262,831,2,Love this! Perfect for everyday use.,2024-01-30
9503,28,824,2,Broke after one use. Disappointed.,2022-10-31
9504,6338,1423,5,Broke after one use. Disappointed.,2025-04-10
9505,4354,335,1,Average quality for the price. Does the job.,2024-08-02
9506,3703,129,5,Broke after one use. Disappointed.,2023-04-30
9507,552,318,2,Super comfortable and stylish.,2025-08-10
9508,2048,1286,5,Overpriced and underdelivers. Avoid.,2024-11-12
9509,3989,411,1,Not what I expected—too small. Returning it.,2024-10-20
9510,5931,518,4,Average quality for the price. Does the job.,2022-11-08
9511,6932,879,1,Works as advertised. Satisfied customer.,2024-11-21
9512,5387,1393,4,Not what I expected—too small. Returning it.,2025-07-11
9513,4150,849,3,"Poor packaging, but item is fine. 3 stars.",2023-01-19
9514,2234,1348,4,Super comfortable and stylish.,2023-08-24
9515,2990,55,4,Works as advertised. Satisfied customer.,2024-05-30
9516,1846,1217,2,Broke after one use. Disappointed.,2023-09-03
9517,7309,372,4,Overpriced and underdelivers. Avoid.,2025-07-06
9518,2374,1178,4,Average quality for the price. Does the job.,2023-02-11
9519,2824,187,1,"Poor packaging, but item is fine. 3 stars.",2025-02-14
9520,7611,1349,3,Overpriced and underdelivers. Avoid.,2024-08-28
9521,4302,622,3,"Great product, highly recommend! Fast delivery too.",2023-08-27
9522,6093,1417,5,Overpriced and underdelivers. Avoid.,2024-02-21
9523,1972,1170,2,Excellent value! Will buy again.,2024-04-16
9524,1682,1491,3,Excellent value! Will buy again.,2024-03-26
9525,4307,1303,5,Super comfortable and stylish.,2024-02-11
9526,6528,545,2,Excellent value! Will buy again.,2025-10-19
9527,6422,1280,4,Works as advertised. Satisfied customer.,2023-12-05
9528,5162,746,4,Broke after one use. Disappointed.,2023-11-26
9529,2225,354,3,Excellent value! Will buy again.,2025-11-07
9530,5217,1109,4,Super comfortable and stylish.,2022-05-01
9531,3346,357,3,Broke after one use. Disappointed.,2024-03-18
9532,7960,823,1,Broke after one use. Disappointed.,2022-06-20
9533,526,491,1,Excellent value! Will buy again.,2025-05-22
9534,4715,865,3,Broke after one use. Disappointed.,2024-03-13
9535,4210,513,5,"Great product, highly recommend! Fast delivery too.",2024-01-30
9536,1628,1292,1,Average quality for the price. Does the job.,2025-01-21
9537,6458,1453,3,Not what I expected—too small. Returning it.,2025-06-03
9538,779,663,2,Overpriced and underdelivers. Avoid.,2023-08-07
9539,4492,1001,2,Overpriced and underdelivers. Avoid.,2025-08-20
9540,4078,63,5,"Poor packaging, but item is fine. 3 stars.",2023-03-12
9541,7799,363,3,Not what I expected—too small. Returning it.,2025-02-03
